"","Title","Action","Name","Start.Date","Score","File"
"1103","Towards Smart Energy Regions: Exploring Future Energy-Systems at Regional Level","TU1401","Vicente Carabias",2013-11-01,0.3240830952,"projekt-detail_242"
"1104","Aussagen ber meine berufliche Situation ABS.","BM0602","Stephan Toggweiler",2013-10-31,0.1067613247,"projekt-detail_243"
"1105","Wildtierkorridore Kanton Graubnden","FA1002","Roland Graf",2013-10-25,0.0566367852,"projekt-detail_244"
"1106","Der Abklrungsprozess in der Invalidenversicherung bei Rentenentscheiden: Prozesse Akteure Wirkungen","IS0903","Heidrun Becker",2013-10-15,0.130369394,"projekt-detail_245"
"1107","Energieverbrauch der Kantone nach Energietrgern - Modellbildung und Anwendung","TU1401","Jürg Rohrer",2013-10-01,0.1894125143,"projekt-detail_246"
"1108","EU FP7 Era.NET RUS: Social Media as a Catalyser for Cross National Learning (SoMeCat)","IS0906","",NA,0.3019840713,"projekt-detail_247"
"1109","Evaluation von Feedback-Systemen im automatisierten Gangtraining","IC0904","",2013-10-01,0.0476695351,"projekt-detail_248"
"1110","Evaluation von fussgngerstreifenlosen Ortszentren","TU1102","Markus Hackenfort",2013-10-01,0.0678428648,"projekt-detail_249"
"1111","Fortified condiments - Evidence of Effectiveness","BM1402","Sascha Hess",2013-10-01,0.0534661796,"projekt-detail_250"
"1112","Intracranial Aneurysm Database","IC0604","Sven Hirsch",2013-10-01,0.0845785296,"projekt-detail_251"
"1113","Kodierrevision SwissDRG","IC1104","Marcel Dettling",2013-10-01,0.2152821677,"projekt-detail_252"
"1114","Kosten der krperlichen Inaktivitt in der Schweiz","MP0601","Renato Mattli",2013-10-01,0.0716537717,"projekt-detail_253"
"1115","Kosten der nichtbertragbaren Krankheiten in der Schweiz","FP0803","Simon Wieser",2013-10-01,0.0797788429,"projekt-detail_254"
"1116","Leistungssteigerung Monovergrung TNP","IC1408","Urs Baier",2013-10-01,0.1135174013,"projekt-detail_255"
"1117","Medien in der Behrdenkommunikation","IS0906","Peter Stücheli-Herlach",2013-10-01,0.1643829795,"projekt-detail_256"
"1118","METRIC","TU1408","Merja Hoppe",2013-10-01,0.1976158029,"projekt-detail_257"
"1119","Onlinegame zur Prvention von sexuellen bergriffen bei Kindern von taboobreaker","IS1406","Patrik Manzoni",NA,0.250331731,"projekt-detail_258"
"1120","Orchideenbegrnung Natur- und Tierpark Goldau","TU1205","Rafael Schneider",2013-10-01,0.0726944519,"projekt-detail_259"
"1121","Pharmacological preconditioning in liver surgery: a cost effectiveness study","TD1205","Klaus Eichler",2013-10-01,0.0576745493,"projekt-detail_260"
"1122","SAMS: Studie zum Arbeitsleben von Menschen mit Sehbehinderung","BM1406","Sylvie Kobi",2013-10-01,0.0950434871,"projekt-detail_261"
"1123","SecureSafe fr den integrierten Einsatz in Firmen und eGovernment","IC0804","",NA,0.0982531645,"projekt-detail_262"
"1124","Studie zur Untersuchung von mglichen Verbesserungen des bestehenden ffentlichen Wiener Leihradsystems hinsichtlich Qualitt Dichte und rumlicher Erstreckung","TU1204","",NA,0.1751724891,"projekt-detail_263"
"1125","AQUA-SAFE: Enhancing safety and security of Aquaponics technology for fish and vegetable cultivation","FA1305","Ranka Junge",2013-09-16,0.4600419637,"projekt-detail_264"
"1126","Forschungsarbeit zur Nutzung von Schweizer Aroniabeeren und Aronia-Produkten","FA1001","Janice  Sych",2013-09-13,0.0759928352,"projekt-detail_265"
"1127","Agile Success Factors","TU1001","Andreas Meier",2013-09-01,0.0806358503,"projekt-detail_266"
"1128","Analyse der Kostensituation eines Pflegezentrums im Kanton Luzern","IS0907","Holger Auerbach",2013-09-01,0.1254039883,"projekt-detail_267"
"1129","BPM Studie 2014","CM1404","Denisa Kykalova",2013-09-01,0.0929648157,"projekt-detail_268"
"1130","CAS English-Medium Instruction (2013-2014)","MP1106","Patrick Studer",2013-09-01,0.1003631944,"projekt-detail_269"
"1131","Close-range &amp; low-cost Fernerkundung in den Umweltwissenschaften","ES0903","Martin Geilhausen",2013-09-01,0.1159948408,"projekt-detail_270"
"1132","Entwicklung antifungaler Schutzkulturen fr die Kakaobohnenfermentation","FA0803","Susanne Miescher Schwenninger",2013-09-01,0.046337899,"projekt-detail_271"
"1133","Entwicklung und erste Validierung eines ICF-basierten Fragebogens fr Harn- und Stuhlinkontinenz zur patienten-orientierten Therapieplanung und -evaluation (ICF-IAF)","BM1209","Barbara  Köhler (ZHAW) Projektleiterin",2013-09-01,0.2755743021,"projekt-detail_272"
"1134","High-throughput proteomics of Thiodictyon synthrophicum strain Cad16T","FA0603","Joël F. Pothier",2013-09-01,0.1071280825,"projekt-detail_273"
"1135","Internationales Profil der School of Engineering (ZHAW) (2013-2014)","IC0701","Patrick Studer",2013-09-01,0.1055878446,"projekt-detail_274"
"1136","Internationalisierung des Kulturmanagements","IS1007","Leticia  Labaronne ",2013-09-01,0.1486593695,"projekt-detail_275"
"1137","Lisrel","IC1001","Alberto Colotti",2013-09-01,0.0751104615,"projekt-detail_276"
"1138","Optimierung Membranbioreaktor (MBRplus)","ES1302","Urs Baier",2013-09-01,0.0717230867,"projekt-detail_277"
"1139","Pflegerische Anlauf- und Beratungsstelle in der Region Baden","IC1304","Lorenz Imhof",2013-09-01,0.1349266893,"projekt-detail_278"
"1140","Prozesslandschaft: fachliche Moedellierung mit BPMN 2.0","TD1202","Thomas Keller",2013-09-01,0.0997846008,"projekt-detail_279"
"1141","Robo-Mate","IS1409","Konrad Stadler",2013-09-01,0.0998604866,"projekt-detail_280"
"1142","Stiftungsregister SR_2.0","IC1002","Martin Braschler",2013-09-01,0.2114254861,"projekt-detail_281"
"1143","Umsetzung des Pflegeprozesses durch ein neu eingefhrtes Pflegeinformatiksystem","IS0907","Heidi Petry",2013-09-01,0.078538155,"projekt-detail_282"
"1144","BioTech 2014 Tagung","TD1001","Caspar Demuth",2013-08-22,0.2188440436,"projekt-detail_283"
"1145","Advanced Control of Battery Energy Storage Systems","ES1002","Petr Korba",2013-08-01,0.2684611146,"projekt-detail_284"
"1146","Evaluation &quot;Sign Language To Text&quot;","TU0603","Andri Reichenbacher",2013-08-01,0.0927031939,"projekt-detail_285"
"1147","Internationalization Strategies and Processes of Chinese Enterprises","IS0802","Esther Kessler",2013-08-01,0.08866186,"projekt-detail_286"
"1148","Kommunale Kulturfrderungstrategien","IS1007","Leticia Labaronne ",2013-08-01,0.3409427953,"projekt-detail_287"
"1149","Microbial and somatic cell monitoring of raw milk by imdedance flow cytometry","BM1003","Lars Fieseler",2013-08-01,0.1058765223,"projekt-detail_288"
"1150","Negawatt statt Megawatt","IC0804","Jürg Rohrer",2013-08-01,0.0856641495,"projekt-detail_289"
"1151","Negawatt statt Megawatt 1","IC0804","Jürg Rohrer",2013-08-01,0.1553431476,"projekt-detail_290"
"1152","Promoting Indian Coffee in Switzerland by improved quality labeling and positioning for the socio economic betterment of coffee farmers in Karnataka","FP0804","Chahan Yeretzian",2013-08-01,0.0840759646,"projekt-detail_291"
"1153","Rothirschprojekt Ostschweiz","FP0603","Roland Graf",2013-08-01,0.0920454338,"projekt-detail_292"
"1154","Vicino: ltere Migrantinnen und Migranten im Quartier","IS0603","Sylvie Kobi",2013-08-01,0.2194302124,"projekt-detail_293"
"1155","Zusammenarbeit Spital und Krankenversicherung","FA0701","Alfred Angerer",2013-08-01,0.065058947,"projekt-detail_294"
"1156","Estrogene Aktivitt von Rohwasserproben - Messungen mit dem Speed-YES-Konzept","CM1005","Andreas Schönborn",2013-07-15,0.1862561585,"projekt-detail_296"
"1157","RENERG2 - RENewable enERGies in future energy supply","TU0802","Petr Korba",2013-07-12,0.2149935839,"projekt-detail_297"
"1158","RENERG2 - RENewable enERGies in future energy supply","ES1002","Wolfgang Breymann ",2013-07-12,0.1948226796,"projekt-detail_298"
"1159","Bedarfsanalyse Budgetberatung Thurgau","IC0801","Birgitta Borghoff",2013-07-01,0.1920306317,"projekt-detail_299"
"1160","Bewertung eines Vorschlags zur Reform der Gebhrenordnung der Physiotherapeuten in Luxemburg","IS1207","Astrid Schämann",2013-07-01,0.1378730227,"projekt-detail_300"
"1161","Corporate Volunteering in Schweizer Prken","MP1308","Peter Marty",2013-07-01,0.0687370661,"projekt-detail_301"
"1162","Fundraising Lohnumfrage","TU0804","Leticia Labaronne",2013-07-01,0.057493713,"projekt-detail_302"
"1163","Genomic sequencing of Pantoea agglomerans strain P10c","TD0801","Brion Duffy",2013-07-01,0.1715811077,"projekt-detail_303"
"1164","Genomics and transcriptomics of Erwinia and Pantoea","BM0906","Fabio Rezzonico",2013-07-01,0.1713139185,"projekt-detail_304"
"1165","Negawatt statt Megawatt","TU1103","Thea Weiss Sampietro",2013-07-01,0.0944996738,"projekt-detail_305"
"1166","NFP 68 - Die Rolle der Bodenbewirtschaftung fr Antibiotikaresistenzen","TD0803","Brion Duffy",2013-07-01,0.3842884912,"projekt-detail_306"
"1167","Occurence of grape phylloxera (Dactulosphaira vitifoliae) in Switzerland","FA1003","Johannes Fahrentrapp",2013-07-01,0.1441162621,"projekt-detail_307"
"1168","Spital Limmattal: Vorgehenskonzept Weiterentwicklung Pflegezentrum","IS1409","Holger Auerbach",2013-07-01,0.1081521041,"projekt-detail_308"
"1169","Swiss Medical Board - Impact Evaluation","FP1003","Klaus Eichler",2013-07-01,0.0793040005,"projekt-detail_309"
"1170","Best Practice in der Berufslaufbahnberatung.","TU1304","",2013-06-30,0.0419678315,"projekt-detail_310"
"1171","Zum Sprachgebrauch bei SRF-Sport-Online","ES1004","Patrick Tschirky",2013-06-02,0.122413446,"projekt-detail_312"
"1172","Bedarfsanalyse migrationsgerechte Gesundheitsfrderung und Prvention im Kanton Thurgau","IS0603","Thomas Volken",2013-06-01,0.1381773683,"projekt-detail_313"
"1173","BPM Research Lab","FA1102","Elke Brucker-Kley",2013-06-01,0.0571473058,"projekt-detail_314"
"1174","Entwicklung Leitbild und Hochschulstrategie 2015-2025","CM1006","Elena Wilhelm",2013-06-01,0.0903253916,"projekt-detail_316"
"1175","EULAR Recommendations for patient education of people with inflammatory arthritis","IC1105","",2013-06-01,0.0887211008,"projekt-detail_317"
"1176","Feldmessungen zur generativen Fortpflanzungsfhigkeit von Serapias vomeracea mit Hilfe der Diarahmen-Methode nach Rasmussen und Whigham(1993)","FA0903","Rafael Schneider",2013-06-01,0.0683088687,"projekt-detail_318"
"1177","Flipped Classroom - Evaluating Innovative Teaching Methods","MP1306","Peter Kauf",2013-06-01,0.110329912,"projekt-detail_319"
"1178","Learning Algorithms for Tick Behaviour Prediction","IC0604","Peter Kauf",2013-06-01,0.1129093108,"projekt-detail_320"
"1179","MICROPAYMENT","IS0605","",NA,0.1610064411,"projekt-detail_321"
"1180","Neue biologische Pflanzenschutzmittel aus entomopathogenen Bakterien","BM0906","Esther Fischer",2013-06-01,0.1486131108,"projekt-detail_322"
"1181","RepRisk: Environmental Social and Governance Risk and Supply Chain (ESG SC)","TU1406","Peter Meier",2013-06-01,0.1148471723,"projekt-detail_323"
"1182","Selbstkalibrierende Steuerung fr ressourcenschonende Bewsserung in der Landwirtschaft","CM1005","Rolf Krebs",2013-06-01,0.137713958,"projekt-detail_324"
"1183","berlandpark Schwamendingen","ES0803","Axel Heinrich",2013-06-01,0.0695672531,"projekt-detail_325"
"1184","Analyse der Mittelfristplanung eines Energieversorgers","TU1002","Madeleine Gut",2013-05-30,0.1114408876,"projekt-detail_326"
"1185","Telecare Technologie","TU0804","Ursula Meidert",2013-05-25,0.0643507874,"projekt-detail_327"
"1186","Behandlung von ADHS bei Schulkindern im Kanton Zrich","IS1406","Peter Rüesch",2013-05-01,0.2250941144,"projekt-detail_328"
"1187","Besuchermanagement Parc Adula","MP1305","Reto Rupf",2013-05-01,0.112145744,"projekt-detail_329"
"1188","Comparative genomics of the plant pathogen Xanthomonas arboricola pv. pruni and related xanthomonads","BM0906","Brion Duffy",2013-05-01,0.1932392063,"projekt-detail_330"
"1189","Corporate-Publishing-Konzept fr Forschungskommunikation","IS0703","Nicole Rosenberger",2013-05-01,0.1005828256,"projekt-detail_331"
"1190","Entwickeln eines Tools fr die langfristige Finanzplanung von Energieversorgern","IS0902","Madeleine Gut",2013-05-01,0.103109669,"projekt-detail_332"
"1191","Evaluation einer dynamischen Sitzschale","TD1005","Heidrun Becker",2013-05-01,0.0943636463,"projekt-detail_333"
"1192","Harmonisierung Waldrandschlssel LFI - ZHAW","FP0603","Manuel Babbi",2013-05-01,0.3009584585,"projekt-detail_334"
"1193","In-depth molecular analysis of stool and water samples collected in Kampala Uganda","FA1208","Brion Duffy",2013-05-01,0.195015914,"projekt-detail_335"
"1194","Leitung der Geschftsstelle ERBINAT","ES1308","Silvan Heuberger",2013-05-01,0.0948454534,"projekt-detail_336"
"1195","MALDI-TOF MS for microorganism identification: from pattern recognition towards marker based approaches","BM1104","Joël F. Pothier",2013-05-01,0.1112654977,"projekt-detail_337"
"1196","Neuartiges Leichtbau Photovoltaik System","TU1201","Prof. Josef Kurath",2013-05-01,0.1664028608,"projekt-detail_338"
"1197","Optimierung der Applikationstechnik von Pflanzenschutzmitteln.","CM1304","Jürg Grunder",2013-05-01,0.189669909,"projekt-detail_339"
"1198","Orchideenwiese auf dem Polizeischtzenhaus St.Gallen","FA1004","Rafael Schneider",2013-05-01,0.0924810571,"projekt-detail_340"
"1199","Talkalyzer","IS1306","Mark Cieliebak",2013-05-01,0.078454688,"projekt-detail_341"
"1200","Technische Assistenz in Alter- und Pflegeinstitutionen","FP1105","Heidrun Becker",2013-05-01,0.0901851185,"projekt-detail_342"
"1201","Vorstudie KULTURschafftLAND","IS1007","Priska Müller Wahl",2013-05-01,0.3069448438,"projekt-detail_343"
"1202","WeTakeCare. Collaborative interaction in caring &amp; training to improve the autonomy in Activities of Daily Living","IC1206","Heidrun  Becker",2013-05-01,0.0696987448,"projekt-detail_344"
"1203","Windpark Sattel-Hochstuckli","TU1304","Isabel Jaisli",2013-05-01,0.3329052626,"projekt-detail_345"
"1204","WdiApp","TU1204","Peter Marty",2013-04-18,0.1681038448,"projekt-detail_346"
"1205","Besuchermanagement und Naturmonitoring Ruinaulta","TD1106","Reto Rupf",2013-04-01,0.0638493105,"projekt-detail_347"
"1206","Entwicklung und Prsentation von Business Cases","IS0605","",NA,0.1166998747,"projekt-detail_348"
"1207","EPICUR","IS0906","Vinzenz Wyss",2013-04-01,0.3706387765,"projekt-detail_349"
"1208","Masterstudiengang in Sozialer Arbeit BE/LU/SG/ZH. Evaluation 2013-2019","TU0804","Anna Maria  Riedi",2013-04-01,0.0944332672,"projekt-detail_351"
"1209","Masterstudiengang in Sozialer Arbeit BE/LU/SG/ZH. Evaluation 2013-2019","IS1409","Emanuela Chiapparini",2013-04-01,0.085801165,"projekt-detail_352"
"1210","Potentialstudie zur Biomassenutzung  von Mhwiesen im Alpenraum","FP1001","Isabel Jaisli",2013-04-01,0.3356764148,"projekt-detail_353"
"1211","Starterkultur Leuco.","IS1007","Iris Poggendorf",2013-04-01,0.1895446051,"projekt-detail_354"
"1212","Umweltbaubegleitung Rhtische Bahn Instandsetzung Lehnenviadukt Foura dValorga Ardez-Tars","ES1202","Edelkraut Kirsten ",2013-04-01,0.0947916147,"projekt-detail_355"
"1213","Umweltvertrglichkeitsbericht Umfahrungsstrasse Sta. Maria Kt. GR","TU0702","Kirsten Edelkraut",2013-04-01,0.1167232103,"projekt-detail_356"
"1214","Krperliche Belastungen bei Helikopter-Piloten mit Unterlastflgen und einem Bubble (Ausbuchtung) im Seitenfenster","CM1405","Jan Kool",2013-03-28,0.0730219355,"projekt-detail_357"
"1215","System fr das integrale datenbasierte strategische Asset Controlling von Immobilien (SIDAC)","TU0602","Christoph Heitz",2013-03-18,0.1073795763,"projekt-detail_358"
"1216","Flugzeug-Multilateration (MLAT)","TU0702","",2013-03-15,0.1813289989,"projekt-detail_359"
"1217","Fortbildung Mitarbeitende RhB AG","FP1204","Edelkraut  Kirsten (Stellv.)",2013-03-15,0.0895621409,"projekt-detail_360"
"1218","Energie aus dem Innern der Erde: Tiefengeothermie als Energietrger der Zukunft?","TU1405","Andreas Abegg",2013-03-01,0.1867114606,"projekt-detail_361"
"1219","Gefhrdungsabschtzung Schiesspltze","IS1408","Rolf Krebs",2013-03-01,0.1371509822,"projekt-detail_362"
"1220","Health economic study of dialysis services in Switzerland","TD1205","Klaus Eichler",2013-03-01,0.084403626,"projekt-detail_363"
"1221","Intelligent sensor-based assistance system for retail","IC1305","Achim Ecker ",2013-03-01,0.1057874682,"projekt-detail_364"
"1222","Jungendnetz Siggenthal (Kt. AG). Analyse und Empfehlungen zur Weiterentwicklung von Schulsozialarbeit Jugendarbeit und Jugendnetz","FP1407","Anna Maria  Riedi",2013-03-01,0.0574923316,"projekt-detail_365"
"1223","Kommunikationsdesign fr eine Baugenossenschaft","IS0906","Peter Stücheli-Herlach",2013-03-01,0.1491851217,"projekt-detail_366"
"1224","Kosten-Nutzwert-Studie bei orthopdischen Operationen an der oberen Extremit","BM1208","Klaus Eichler",2013-03-01,0.1036693976,"projekt-detail_367"
"1225","Organisationsweites Projektmanagement","TU0602","Elke Brucker-Kley",2013-03-01,0.11059529,"projekt-detail_368"
"1226","Parc Adula Technische Begleitung/Support","TU0802","Stefan Forster",2013-03-01,0.1154128886,"projekt-detail_369"
"1227","Phytobalk - SNF","FA1006","Beat Meier",2013-03-01,0.1600130751,"projekt-detail_370"
"1228","Strategie Plattform Bndner Prke","TU1407","Stefan Forster",2013-03-01,0.0651963784,"projekt-detail_371"
"1229","Summerschool IBT","TU1207","Regine Eibl",2013-03-01,0.1156603569,"projekt-detail_372"
"1230","Technische Expertise fr den Ausbau eines Fernheizkraftwerkes","FA0906","Jürg Rohrer",2013-03-01,0.1895292959,"projekt-detail_373"
"1231","Zweisprachige Schreibwerkstatt fr das ICP Institute of Computational Physics der ZHAW Zrcher Hochschule fr Angewandte Wissenschaften","IS0703","Nicole Rosenberger",2013-03-01,0.2349147911,"projekt-detail_374"
"1232","Eintritt ins Alters- und Pflegeheim: Das Erleben der Entscheidung zum Heimeintritt aus der Perspektive der Pflegeheimbewohner und -bewohnerinnen","IS1103","Lorenz Imhof",2013-02-28,0.0678510208,"projekt-detail_375"
"1233","GRNSTADT SCHWEIZ","TU1204","Florian Brack",2013-02-22,0.3642358468,"projekt-detail_376"
"1234","Einsatz von Pflegeexpertinnen-APN im rztenetzwerk Wintimed","IS0603","Lorenz Imhof",2013-02-20,0.1646524012,"projekt-detail_377"
"1235","Erarbeitung und Einfhrung eines individuellen Qualittsmanagement-Instrument in Form einer Demenz-Zufriedenheitsbeobachtung","BM1103","Andrea Koppitz",2013-02-14,0.1827334429,"projekt-detail_378"
